loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.125,-0.0678,500.0,180.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,12360.0,CRIF,571,EXP,35-44,to_inst,52.65957447,north,direct,20.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,106500,3.125,-0.0656,670.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,2160.0,CIB,545,CIB,65-74,to_inst,11.23417722,north,direct,41.0
ncf,Joint,pre,type3,p1,l1,nopc,nob/c,116500,4.75,1.3302,853.92,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,4080.0,EXP,752,EXP,25-34,to_inst,84.42028986,north,direct,41.0
cf,,nopre,type3,p4,l1,nopc,nob/c,286500,3.0,-0.5588,2109.37,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,,EXP,561,CIB,65-74,to_inst,96.1409396,south,direct,
cf,Joint,pre,type1,p1,l2,nopc,nob/c,386500,4.5,0.4363,3674.5,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,13500.0,EXP,735,EXP,35-44,to_inst,79.20081967,south,direct,29.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,546500,3.99,0.4748,5410.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,15540.0,CIB,560,CIB,25-34,to_inst,79.43313953,south,direct,6.0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,446500,4.375,0.083,1845.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,30420.0,CIB,568,EXP,65-74,not_inst,80.01792115,north,direct,24.0
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2100.0,EQUI,838,EXP,65-74,not_inst,,north,direct,
cf,Male,nopre,type3,p3,l1,nopc,nob/c,176500,4.75,1.2503,3729.38,180.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,3720.0,CIB,815,CIB,45-54,to_inst,89.14141414,north,direct,51.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.7337,4300.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6240.0,CIB,529,EXP,55-64,to_inst,77.87769784,south,direct,29.0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,396500,4.5,0.1679,1088.75,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,15300.0,CIB,635,EXP,45-54,to_inst,79.6184739,north,direct,49.0
ncf,Joint,pre,type1,p4,l1,nopc,nob/c,776500,,,,360.0,not_neg,not_int,not_lpsm,1508000.0,sb,ir,home,1U,14760.0,CRIF,709,EXP,45-54,not_inst,51.49204244,south,direct,36.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,4.375,0.602,892.4,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,2640.0,EXP,575,CIB,35-44,not_inst,62.56613757,north,direct,46.0
ncf,,nopre,type1,p4,l1,nopc,nob/c,346500,4.56,0.5131,4485.0,300.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7260.0,EXP,673,EXP,35-44,to_inst,68.20866142,south,direct,32.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.4309,4410.5,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,3420.0,CIB,602,CIB,65-74,to_inst,39.0167364,north,direct,34.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,376500,3.75,0.1458,595.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8700.0,CRIF,681,CIB,25-34,to_inst,90.07177033,north,direct,10.0
cf,,nopre,type1,p4,l1,nopc,nob/c,326500,3.5,-0.0872,31.94,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7680.0,CRIF,862,EXP,55-64,not_inst,56.48788927,south,direct,26.0
ncf,,pre,type1,p1,l1,nopc,nob/c,156500,3.99,0.1993,5932.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,4680.0,CRIF,605,EXP,25-34,to_inst,79.04040404,south,direct,37.0
cf,,nopre,type1,p3,l1,nopc,nob/c,266500,4.125,0.6004,5515.63,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5460.0,CIB,743,EXP,65-74,to_inst,68.68556701,south,direct,39.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3300.0,EQUI,608,EXP,35-44,to_inst,,north,direct,
cf,Female,nopre,type1,p1,l1,nopc,nob/c,526500,3.75,0.1911,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,19740.0,CRIF,831,EXP,35-44,not_inst,68.5546875,south,direct,30.0
,Joint,nopre,type1,p3,l1,nopc,nob/c,876500,4.25,0.1438,17545.56,360.0,not_neg,not_int,not_lpsm,1658000.0,sb,pr,home,1U,7800.0,CIB,663,EXP,65-74,to_inst,52.86489747,north,direct,42.0
cf,Male,nopre,type2,p1,l1,nopc,b/c,216500,3.875,0.4833,5769.09,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,5460.0,CIB,645,CIB,35-44,to_inst,99.31192661,north,direct,40.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,556500,4.25,0.5792,4116.02,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7800.0,CIB,652,CIB,25-34,not_inst,88.61464968,south,direct,49.0
cf,,nopre,type1,p3,l1,nopc,nob/c,256500,4.25,0.4916,6250.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4680.0,EXP,591,EXP,55-64,to_inst,62.86764706,south,direct,39.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,0.0874,0.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,6480.0,CIB,898,EXP,35-44,not_inst,59.92990654,north,direct,32.0
cf,,nopre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2760.0,CIB,879,CIB,35-44,to_inst,78.36134454,south,direct,40.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,466500,4.99,0.3518,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,ir,home,1U,14280.0,CRIF,691,CIB,35-44,not_inst,75.48543689,south,direct,39.0
cf,,nopre,type2,p3,l1,nopc,b/c,286500,3.625,0.7068,2296.16,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,8400.0,EXP,768,CIB,25-34,to_inst,82.32758621,south,direct,48.0
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,306500,7.75,2.5851,2303.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,9360.0,EXP,889,EXP,45-54,to_inst,73.32535885,north,direct,32.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,66500,3.99,1.4784,2874.38,180.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,4320.0,EXP,642,CIB,35-44,to_inst,97.79411765,north,direct,42.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,240.0,EXP,828,CIB,55-64,not_inst,59.08430233,north,direct,31.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,4.75,0.5234,0.0,360.0,neg_amm,not_int,not_lpsm,448000.0,sb,pr,home,1U,9840.0,EXP,553,EXP,25-34,not_inst,92.96875,north,direct,40.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,0.0254,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5880.0,CRIF,714,CIB,35-44,not_inst,62.14733542,south,direct,33.0
cf,,nopre,type1,p1,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,786,EXP,55-64,not_inst,,south,direct,
cf,,nopre,type1,p4,l1,nopc,nob/c,506500,4.125,-0.1648,0.0,360.0,not_neg,not_int,not_lpsm,1038000.0,sb,pr,home,1U,12960.0,CRIF,526,CIB,55-64,not_inst,48.79576108,south,direct,40.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,3.625,-0.0105,0.0,360.0,neg_amm,not_int,not_lpsm,898000.0,sb,pr,home,1U,6660.0,CRIF,519,CIB,25-34,not_inst,54.17594655,south,direct,55.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,4.375,0.6048,4242.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2220.0,CRIF,757,CIB,35-44,to_inst,49.10071942,north,direct,46.0
cf,Female,nopre,type3,p3,l1,nopc,nob/c,446500,3.99,0.1957,2223.65,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,8160.0,EXP,548,CIB,25-34,to_inst,87.89370079,south,direct,41.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,236500,4.375,-0.0033,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4380.0,CRIF,589,CIB,25-34,not_inst,66.06145251,north,direct,30.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7380.0,EQUI,834,EXP,65-74,to_inst,,north,direct,
cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,4.625,1.1875,3750.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3960.0,CRIF,861,CIB,55-64,to_inst,43.92361111,south,direct,35.0
cf,Male,pre,type1,p3,l1,nopc,nob/c,156500,4.5,0.9576,1823.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,1980.0,CRIF,823,EXP,65-74,to_inst,50.81168831,north,direct,45.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,656500,4.75,1.0818,3934.12,360.0,not_neg,not_int,not_lpsm,878000.0,sb,ir,home,4U,93540.0,CIB,719,CIB,45-54,not_inst,74.77220957,north,direct,20.0
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,386500,3.25,-0.51,3880.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6480.0,EXP,839,EXP,65-74,to_inst,80.85774059,central,direct,34.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,146500,3.99,0.236,0.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,,EXP,501,CIB,55-64,to_inst,98.98648649,north,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,3.875,0.3729,4331.25,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5340.0,CIB,708,EXP,35-44,to_inst,88.40782123,north,direct,39.0
cf,Male,nopre,type2,p3,l1,nopc,b/c,296500,,,,360.0,neg_amm,not_int,not_lpsm,328000.0,sb,pr,home,1U,5940.0,CRIF,620,CIB,55-64,to_inst,90.39634146,north,direct,52.0
cf,,pre,type2,p3,l1,nopc,b/c,216500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2280.0,CIB,596,CIB,35-44,to_inst,94.95614035,south,direct,35.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,3.5,-0.0554,5180.0,360.0,not_neg,int_only,not_lpsm,408000.0,sb,pr,home,1U,6060.0,CIB,716,CIB,35-44,not_inst,72.67156863,north,direct,44.0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,556500,3.625,0.5843,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,,EXP,869,EXP,55-64,not_inst,94.64285714,north,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,3.5,-0.1419,511.02,360.0,not_neg,int_only,not_lpsm,478000.0,sb,pr,home,1U,8280.0,CIB,759,EXP,35-44,not_inst,59.93723849,central,direct,20.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.5,0.1313,5187.5,360.0,neg_amm,int_only,not_lpsm,478000.0,sb,pr,home,1U,6000.0,CRIF,578,EXP,45-54,to_inst,47.38493724,north,direct,27.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,4.75,0.1477,939.1,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,6540.0,CRIF,701,CIB,55-64,not_inst,65.04010695,north,direct,33.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,496500,4.99,0.9134,0.0,360.0,neg_amm,not_int,not_lpsm,528000.0,sb,pr,home,1U,13740.0,CIB,586,CIB,55-64,to_inst,94.03409091,south,direct,37.0
cf,Male,nopre,type1,p4,l2,nopc,nob/c,266500,3.875,0.9096,5922.5,180.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,19080.0,EXP,559,CIB,55-64,to_inst,76.58045977,north,direct,6.0
ncf,,nopre,type1,p3,l1,nopc,nob/c,476500,4.05,-0.0069,0.0,360.0,not_neg,not_int,not_lpsm,918000.0,sb,pr,home,1U,6360.0,CRIF,627,CIB,55-64,to_inst,51.90631808,south,direct,46.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,7320.0,CIB,705,EXP,45-54,to_inst,81.79824561,south,direct,21.0
ncf,Female,nopre,type2,p1,l1,nopc,b/c,106500,,,,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,2880.0,CIB,847,CIB,65-74,to_inst,98.61111111,north,direct,44.0
cf,,nopre,type1,p3,l2,nopc,nob/c,396500,4.75,0.6546,5657.81,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8160.0,CIB,752,CIB,35-44,to_inst,65.21381579,south,direct,24.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,4.56,0.082,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,6660.0,EXP,633,EXP,55-64,not_inst,58.08977035,north,direct,39.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,3.99,0.5055,5750.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4380.0,CIB,848,CIB,35-44,to_inst,71.78899083,north,direct,8.0
cf,,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.436,4260.38,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4380.0,CIB,524,CIB,55-64,to_inst,56.8597561,south,direct,45.0
cf,,nopre,type1,p3,l1,nopc,nob/c,376500,,,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7560.0,CRIF,630,EXP,35-44,not_inst,90.07177033,south,direct,46.0
cf,Male,pre,type1,p4,l1,nopc,nob/c,376500,4.18,0.0557,7878.16,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6060.0,CIB,528,CIB,35-44,to_inst,90.07177033,north,direct,42.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,3.625,0.5978,11002.47,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,9360.0,CIB,686,EXP,55-64,to_inst,66.93925234,north,direct,37.0
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,4.25,0.504,1882.74,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,1U,11820.0,CRIF,552,CIB,55-64,not_inst,74.14425428,south,direct,37.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,4.125,-0.2899,1571.55,360.0,neg_amm,not_int,not_lpsm,1748000.0,sb,pr,home,1U,10800.0,CRIF,889,CIB,35-44,not_inst,24.97139588,south,direct,30.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,106500,,,,180.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,4560.0,CRIF,791,EXP,55-64,to_inst,98.61111111,central,direct,49.0
,Male,nopre,type1,p2,l1,nopc,nob/c,256500,4.25,0.7649,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3720.0,EXP,724,CIB,55-64,to_inst,71.64804469,north,direct,48.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3360.0,CRIF,864,EXP,>74,to_inst,68.68556701,north,direct,48.0
cf,,nopre,type1,p3,l1,nopc,nob/c,346500,3.75,0.8832,6791.25,180.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,21240.0,CRIF,764,CIB,45-54,to_inst,71.00409836,south,direct,5.0
cf,Female,pre,type1,p1,l1,nopc,nob/c,136500,4.375,0.0392,1219.01,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2760.0,EXP,557,CIB,25-34,to_inst,76.68539326,north,direct,37.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,136500,3.875,0.5037,3838.0,180.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,6120.0,CIB,884,EXP,25-34,to_inst,86.39240506,north,direct,20.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,ir,home,1U,4260.0,EXP,877,CIB,65-74,not_inst,67.28723404,central,direct,37.0
,Female,nopre,type1,p1,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2940.0,EQUI,582,EXP,35-44,to_inst,,north,direct,
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4620.0,EQUI,701,EXP,65-74,to_inst,,north,direct,
cf,Female,nopre,type2,p3,l2,nopc,b/c,296500,,,,300.0,neg_amm,int_only,not_lpsm,348000.0,sb,pr,home,1U,7020.0,CRIF,844,CIB,35-44,to_inst,85.20114943,north,direct,34.0
,,nopre,type1,p3,l1,nopc,nob/c,336500,3.99,0.903,2831.08,240.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,8520.0,CRIF,655,EXP,55-64,to_inst,67.57028112,south,direct,21.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2100.0,EQUI,652,EXP,45-54,to_inst,,north,direct,
,Female,nopre,type1,p3,l1,nopc,nob/c,176500,3.75,0.6554,4819.5,180.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5940.0,CRIF,526,CIB,45-54,to_inst,39.39732143,south,direct,29.0
ncf,Joint,nopre,type3,p1,l1,nopc,nob/c,576500,4.375,0.19,842.11,360.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,11280.0,CIB,642,EXP,35-44,not_inst,99.74048443,north,direct,55.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,3.375,-0.1592,1041.5,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6600.0,EXP,649,EXP,25-34,not_inst,59.58029197,north,direct,31.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,3.125,0.0382,5441.25,144.0,not_neg,int_only,not_lpsm,208000.0,sb,pr,home,1U,5280.0,CRIF,654,CIB,65-74,to_inst,70.43269231,north,direct,39.0
cf,Male,nopre,type2,p1,l1,nopc,b/c,446500,3.125,0.375,554.01,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5400.0,EXP,607,EXP,25-34,not_inst,97.48908297,north,direct,53.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,546500,4.375,0.2863,0.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,8040.0,CIB,855,CIB,35-44,not_inst,70.24421594,north,direct,36.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,4.125,-0.238,897.56,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,5160.0,CIB,758,CIB,45-54,not_inst,53.2527881,south,direct,20.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,4.25,0.7694,3036.5,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,2760.0,CRIF,768,CIB,55-64,to_inst,43.7150838,north,direct,23.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,3.99,0.8962,3690.8,240.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,3U,5220.0,EXP,663,CIB,45-54,not_inst,38.69193154,north,direct,45.0
cf,Female,nopre,type2,p3,l1,nopc,b/c,266500,3.5,0.911,6792.8,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,9060.0,EXP,846,CIB,45-54,to_inst,81.25,north,direct,39.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,306500,4.5,0.4997,0.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,8520.0,EXP,568,EXP,25-34,not_inst,90.68047337,north,direct,20.0
cf,Male,nopre,type2,p3,l1,nopc,b/c,156500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,1560.0,CIB,562,CIB,65-74,to_inst,43.7150838,north,direct,47.0
cf,,nopre,type1,p3,l1,nopc,nob/c,316500,3.625,0.0888,8515.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6360.0,CRIF,866,CIB,65-74,to_inst,52.05592105,south,direct,36.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,56500,,,,360.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,840.0,CIB,533,CIB,45-54,to_inst,83.08823529,north,direct,61.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.875,-0.0046,6337.5,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,4620.0,CRIF,806,CIB,65-74,to_inst,63.71473354,north,direct,47.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,3.5,-0.0796,3223.77,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,9060.0,CIB,600,EXP,35-44,not_inst,70.61586639,south,direct,36.0
cf,Female,,type1,p1,l1,nopc,nob/c,346500,4.75,0.3722,558.3,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,9960.0,EXP,821,CIB,45-54,not_inst,79.10958904,south,direct,23.0
cf,,nopre,type2,p3,l1,nopc,b/c,146500,3.99,1.0083,2309.45,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3180.0,CRIF,654,CIB,25-34,to_inst,82.30337079,south,direct,25.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,4.125,0.6445,2655.36,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,7980.0,CIB,572,EXP,35-44,not_inst,88.96604938,north,direct,49.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,4.56,0.252,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,ir,home,1U,15660.0,CRIF,541,EXP,35-44,not_inst,75.08802817,south,direct,44.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,586500,4.25,0.4582,4736.04,360.0,not_neg,not_int,lpsm,738000.0,sb,pr,home,1U,12420.0,CIB,770,EXP,35-44,not_inst,79.47154472,north,direct,29.0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,306500,3.75,0.9504,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,,EXP,778,EXP,55-64,not_inst,93.44512195,north,direct,
cf,,nopre,type2,p3,l1,nopc,b/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7440.0,EQUI,899,EXP,35-44,to_inst,,south,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,556500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,3U,11820.0,EQUI,518,EXP,35-44,not_inst,,north,direct,
cf,,nopre,type1,p4,l1,nopc,nob/c,326500,3.875,0.4285,4105.13,300.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6660.0,CIB,732,EXP,35-44,to_inst,72.87946429,south,direct,41.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,0.5932,41.25,240.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,7140.0,EXP,579,EXP,>74,not_inst,51.62760417,north,direct,36.0
cf,Male,nopre,type3,p3,l1,nopc,nob/c,416500,3.125,-0.2446,17121.34,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,9960.0,EXP,634,CIB,45-54,to_inst,92.96875,north,direct,26.0
cf,,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.6752,10148.75,324.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,9540.0,CIB,504,EXP,35-44,to_inst,76.82648402,south,direct,35.0
cf,,nopre,type3,p4,l1,nopc,nob/c,206500,2.99,-0.6343,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,,CRIF,698,CIB,45-54,to_inst,99.27884615,south,direct,
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,406500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,6060.0,EQUI,558,EXP,35-44,not_inst,,south,direct,
ncf,Male,nopre,type1,p1,l1,nopc,nob/c,156500,,,,180.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,6780.0,EQUI,815,EXP,55-64,not_inst,,north,direct,
cf,Female,nopre,type1,p4,l1,nopc,nob/c,426500,3.75,0.0426,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7620.0,CRIF,698,CIB,35-44,not_inst,87.39754098,south,direct,33.0
cf,Female,pre,type1,p1,l1,nopc,nob/c,196500,4.5,0.8637,990.0,180.0,not_neg,not_int,not_lpsm,228000.0,sb,sr,home,1U,21300.0,CIB,737,CIB,55-64,to_inst,86.18421053,central,direct,26.0
cf,Female,nopre,type2,p1,l1,nopc,b/c,126500,3.875,1.0765,1509.79,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,5580.0,CRIF,725,CIB,45-54,to_inst,91.66666667,south,direct,53.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,3.625,-0.088,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,3900.0,CRIF,686,CIB,45-54,not_inst,75.51903114,north,direct,49.0
cf,,nopre,type1,p3,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3960.0,EQUI,762,EXP,25-34,to_inst,,south,direct,
cf,,nopre,type1,p3,l1,nopc,nob/c,216500,3.375,0.2421,7562.5,156.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3720.0,CRIF,585,CIB,45-54,to_inst,42.61811024,south,direct,49.0
cf,,nopre,type1,p3,l1,nopc,nob/c,656500,3.875,0.3918,20138.75,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,6600.0,CRIF,888,CIB,55-64,to_inst,68.52818372,south,direct,45.0
cf,,pre,type1,p1,l1,nopc,nob/c,156500,3.99,0.2342,4931.25,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3480.0,CRIF,601,CIB,35-44,to_inst,83.24468085,south,direct,25.0
