loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status
cf,,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2460.0,CRIF,685,CIB,65-74,to_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4080.0,CRIF,715,EXP,65-74,to_inst,south,direct,1
cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,CIB,803,CIB,35-44,not_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,116500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,5460.0,CRIF,760,CIB,55-64,to_inst,north,direct,0
cf,,pre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4680.0,CRIF,755,CIB,45-54,to_inst,south,direct,0
cf,Joint,,type1,p4,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6840.0,CRIF,849,EXP,55-64,not_inst,south,direct,1
cf,,nopre,type1,p1,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5940.0,CIB,571,CIB,25-34,to_inst,south,direct,0
cf,Male,nopre,type2,p3,l1,nopc,b/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4200.0,CRIF,532,EXP,35-44,to_inst,north,direct,0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,166500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5640.0,EXP,630,EXP,45-54,not_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7560.0,CIB,519,CIB,55-64,to_inst,north,direct,0
cf,Male,nopre,type2,p1,l1,nopc,b/c,236500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5760.0,CRIF,548,CIB,35-44,to_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,336500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5220.0,CRIF,779,CIB,35-44,not_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5220.0,EXP,817,EXP,65-74,to_inst,south,direct,0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,538,CIB,45-54,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,9480.0,CIB,778,EXP,55-64,not_inst,south,direct,0
cf,Male,nopre,type1,p3,l2,nopc,nob/c,156500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10560.0,CIB,590,EXP,45-54,to_inst,north,direct,0
cf,Female,nopre,type2,p4,l2,nopc,b/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CIB,696,CIB,35-44,to_inst,north,direct,1
cf,Male,nopre,type1,p1,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,CIB,809,CIB,35-44,not_inst,north,direct,0
cf,,nopre,type2,p3,l1,nopc,b/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,CRIF,787,CIB,65-74,to_inst,south,direct,0
cf,Female,nopre,type2,p3,l1,nopc,b/c,246500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,2580.0,EXP,652,CIB,35-44,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,536500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8220.0,EXP,765,CIB,25-34,not_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10200.0,CRIF,604,CIB,55-64,not_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13320.0,CRIF,587,EXP,55-64,to_inst,north,direct,0
ncf,Male,nopre,type3,p3,l1,nopc,nob/c,1326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10500.0,CRIF,742,CIB,55-64,not_inst,south,direct,0
cf,,nopre,type3,p3,l1,nopc,nob/c,76500,240.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,1800.0,CIB,621,EXP,>74,to_inst,south,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,546500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,CIB,790,CIB,25-34,not_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4620.0,CRIF,551,CIB,>74,to_inst,north,direct,0
cf,Male,pre,type1,p1,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5520.0,CIB,520,CIB,25-34,to_inst,north-east,direct,0
cf,,nopre,type2,p1,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3480.0,EXP,777,EXP,45-54,to_inst,south,direct,0
ncf,,nopre,type1,p3,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,8820.0,EQUI,517,EXP,25-34,to_inst,south,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4500.0,EXP,526,CIB,65-74,not_inst,central,direct,0
ncf,Joint,pre,type1,p3,l1,nopc,nob/c,706500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10560.0,CRIF,522,EXP,35-44,not_inst,central,direct,0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,516500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,557,EXP,25-34,not_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,626500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,7020.0,CIB,687,EXP,45-54,not_inst,north,direct,0
cf,Male,nopre,type3,p3,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3660.0,CIB,554,EXP,45-54,to_inst,north,direct,0
cf,,nopre,type3,p3,l1,nopc,nob/c,186500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2400.0,CRIF,642,CIB,55-64,to_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6480.0,CRIF,638,EXP,55-64,not_inst,north,direct,0
cf,,nopre,type3,p3,l1,nopc,nob/c,226500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4200.0,CIB,565,EXP,55-64,to_inst,south,direct,0
cf,Female,nopre,type2,p3,l1,nopc,b/c,166500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,3480.0,EXP,886,CIB,55-64,to_inst,north,direct,0
cf,Joint,pre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10320.0,EQUI,782,EXP,45-54,to_inst,south,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8280.0,EQUI,569,EXP,>74,to_inst,south,direct,1
cf,Female,nopre,type2,p1,l1,nopc,b/c,86500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,1440.0,EQUI,733,EXP,45-54,not_inst,north,direct,1
cf,Male,nopre,type2,p1,l1,nopc,b/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1740.0,CIB,674,CIB,35-44,to_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,106500,180.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,3840.0,CIB,525,CIB,45-54,to_inst,north,direct,1
cf,Joint,pre,type1,p1,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4920.0,CIB,726,EXP,25-34,to_inst,south,direct,0
cf,Joint,pre,type1,p4,l1,nopc,nob/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2880.0,CIB,751,EXP,55-64,not_inst,north,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2700.0,EXP,572,CIB,45-54,to_inst,north,direct,0
cf,Male,nopre,type2,p3,l1,nopc,b/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4560.0,EXP,886,CIB,35-44,not_inst,north,direct,0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3360.0,CIB,748,EXP,45-54,to_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,536500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,19020.0,CIB,622,EXP,55-64,not_inst,south,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,20280.0,EQUI,603,EXP,35-44,not_inst,north,direct,1
,Female,nopre,type1,p1,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2700.0,CRIF,648,EXP,65-74,to_inst,central,direct,0
cf,,pre,type1,p4,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,19260.0,CIB,668,EXP,25-34,to_inst,south,direct,0
cf,,nopre,type3,p4,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,552,CIB,35-44,to_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11700.0,CRIF,833,CIB,35-44,not_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,1140.0,EXP,661,CIB,45-54,to_inst,north,direct,1
,Joint,nopre,type3,p3,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6540.0,CRIF,523,EXP,55-64,to_inst,north,direct,0
cf,Male,pre,type1,p4,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6720.0,CIB,680,CIB,25-34,not_inst,south,direct,0
cf,,nopre,type3,p3,l1,nopc,nob/c,156500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2280.0,CIB,833,CIB,25-34,to_inst,south,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,7620.0,CIB,794,CIB,65-74,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,4U,13560.0,EXP,714,EXP,55-64,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2160.0,EXP,638,EXP,45-54,to_inst,south,direct,1
cf,,nopre,type1,p3,l2,nopc,nob/c,226500,300.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,6780.0,CRIF,768,EXP,35-44,to_inst,north,direct,1
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,196500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,6900.0,EQUI,578,EXP,65-74,to_inst,north,direct,1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3900.0,EXP,625,CIB,65-74,to_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4920.0,CIB,858,CIB,25-34,to_inst,north,direct,0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,166500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,2520.0,EQUI,657,EXP,35-44,to_inst,north,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,2U,9480.0,CRIF,539,CIB,55-64,not_inst,south,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10440.0,CRIF,584,EXP,65-74,to_inst,south,direct,0
cf,,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3360.0,CRIF,675,EXP,55-64,to_inst,south,direct,0
cf,Male,nopre,type3,p1,l1,nopc,nob/c,126500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4200.0,CRIF,752,CIB,65-74,to_inst,north,direct,0
cf,,pre,type3,p4,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,530,EXP,65-74,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,386500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9180.0,CIB,705,EXP,25-34,not_inst,central,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3900.0,CRIF,883,CIB,35-44,to_inst,south,direct,0
cf,Female,nopre,type2,p4,l1,nopc,b/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,601,CIB,35-44,not_inst,north,direct,0
cf,Female,nopre,type2,p4,l1,nopc,b/c,106500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,2520.0,CRIF,736,CIB,45-54,to_inst,north,direct,0
cf,Male,pre,type1,p1,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6300.0,CIB,773,CIB,25-34,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5280.0,EXP,520,EXP,55-64,to_inst,south,direct,0
,Male,nopre,type2,p3,l1,nopc,b/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2820.0,EXP,613,CIB,45-54,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12180.0,EXP,720,EXP,35-44,not_inst,north,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4980.0,CIB,885,CIB,45-54,not_inst,north,direct,0
cf,Male,nopre,type2,p3,l1,nopc,b/c,166500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,2760.0,CIB,764,EXP,45-54,to_inst,north,direct,0
ncf,Female,nopre,type1,p4,l1,nopc,nob/c,756500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,16440.0,CRIF,792,CIB,45-54,to_inst,north,direct,0
cf,Female,pre,type1,p4,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,CIB,820,CIB,55-64,not_inst,south,direct,0
cf,Male,nopre,type2,p1,l1,nopc,b/c,66500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,5400.0,EQUI,821,EXP,25-34,to_inst,north,direct,1
cf,Female,pre,type1,p1,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2160.0,CIB,619,CIB,55-64,not_inst,north,direct,0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6540.0,CRIF,864,EXP,45-54,to_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3780.0,CIB,665,CIB,55-64,to_inst,north,direct,1
cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9360.0,CIB,612,CIB,45-54,not_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7020.0,EXP,748,CIB,25-34,not_inst,south,direct,0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,726500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CRIF,571,EXP,55-64,not_inst,north,direct,0
cf,Male,nopre,type2,p1,l1,nopc,b/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4080.0,CRIF,873,CIB,45-54,to_inst,north,direct,1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4440.0,CIB,557,CIB,65-74,not_inst,north,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7440.0,CRIF,701,CIB,<25,to_inst,north,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,136500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3240.0,CIB,590,EXP,55-64,to_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,96500,240.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6060.0,CIB,524,CIB,55-64,to_inst,north,direct,1
cf,,nopre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7200.0,CIB,889,EXP,35-44,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,2220.0,CRIF,839,EXP,55-64,to_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,240.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9660.0,EXP,749,EXP,45-54,to_inst,south,direct,1
cf,Joint,nopre,type2,p3,l1,nopc,b/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5940.0,EXP,698,EXP,55-64,to_inst,north,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2820.0,EQUI,533,EXP,45-54,not_inst,north,direct,1
cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,EXP,769,CIB,35-44,to_inst,north,direct,1
cf,Male,nopre,type2,p4,l1,nopc,b/c,346500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4920.0,EXP,645,CIB,>74,not_inst,north,direct,0
cf,,nopre,type3,p4,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,556,EXP,>74,to_inst,south,direct,0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,651,EXP,35-44,to_inst,central,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,116500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1320.0,EQUI,784,EXP,25-34,to_inst,north,direct,1
cf,,nopre,type1,p4,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8640.0,CIB,721,EXP,35-44,to_inst,south,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10560.0,CIB,681,EXP,35-44,not_inst,south,direct,0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,326500,120.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10500.0,CRIF,699,EXP,45-54,to_inst,south,direct,0
ncf,Female,nopre,type1,p1,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,EQUI,612,EXP,25-34,not_inst,north,direct,1
cf,Joint,pre,type1,p3,l1,nopc,nob/c,456500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9840.0,CRIF,744,EXP,55-64,to_inst,north,direct,0
cf,Female,pre,type1,p4,l1,nopc,nob/c,96500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5940.0,CIB,821,CIB,45-54,to_inst,north,direct,0
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,96500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,EQUI,645,EXP,65-74,to_inst,south,direct,1
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,180.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,40800.0,CIB,831,EXP,55-64,not_inst,north,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,366500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6900.0,CRIF,894,CIB,45-54,not_inst,south,direct,0
ncf,Female,pre,type1,p4,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4140.0,CRIF,812,CIB,65-74,to_inst,central,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,586500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6240.0,CRIF,642,CIB,65-74,to_inst,south,direct,0
cf,,nopre,type3,p4,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,861,EXP,65-74,to_inst,south,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2940.0,EXP,854,EXP,>74,to_inst,south,direct,0
cf,,nopre,type1,p4,l1,nopc,nob/c,606500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,15300.0,CRIF,801,EXP,35-44,to_inst,south,direct,0
cf,Female,nopre,type2,p3,l1,nopc,b/c,126500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1740.0,CRIF,661,CIB,65-74,to_inst,north,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,2460.0,EQUI,622,EXP,45-54,not_inst,north,direct,1
cf,,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,3180.0,EXP,725,CIB,55-64,to_inst,south,direct,0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,666500,360.0,neg_amm,not_int,not_lpsm,sb,ir,home,1U,9960.0,CIB,691,EXP,55-64,not_inst,north,direct,1
cf,Joint,pre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2820.0,CIB,894,EXP,25-34,to_inst,central,direct,0
cf,,nopre,type2,p3,l1,nopc,b/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2880.0,CIB,558,CIB,35-44,to_inst,south,direct,1
cf,,pre,type2,p1,l1,nopc,b/c,96500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,EQUI,597,EXP,45-54,to_inst,south,direct,1
cf,Male,nopre,type2,p1,l1,nopc,b/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,EXP,642,CIB,55-64,not_inst,north,direct,0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6960.0,CRIF,886,EXP,55-64,to_inst,north,direct,0
cf,Male,pre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3660.0,CRIF,509,CIB,35-44,not_inst,south,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6840.0,CIB,892,EXP,65-74,to_inst,south,direct,0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4980.0,CIB,735,CIB,45-54,to_inst,north,direct,1
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,2U,30660.0,CIB,718,EXP,55-64,not_inst,north,direct,0
cf,,nopre,type3,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6300.0,CRIF,809,EXP,65-74,to_inst,south,direct,0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3780.0,EQUI,504,EXP,55-64,to_inst,north,direct,1
cf,,pre,type1,p4,l1,nopc,nob/c,296500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,EXP,766,EXP,65-74,to_inst,south,direct,0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4320.0,EQUI,586,EXP,45-54,to_inst,north,direct,1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,19200.0,CIB,522,EXP,55-64,to_inst,north,direct,0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,7380.0,CRIF,607,EXP,45-54,to_inst,north,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9900.0,EQUI,563,EXP,25-34,not_inst,north,direct,1
cf,Male,nopre,type1,p3,l1,nopc,nob/c,376500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,3600.0,CRIF,664,CIB,35-44,not_inst,north,direct,0
ncf,Joint,pre,type2,p3,l1,nopc,b/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,CRIF,520,EXP,25-34,to_inst,north,direct,0
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,826500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13440.0,CRIF,558,EXP,35-44,not_inst,south,direct,0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6480.0,CRIF,650,CIB,45-54,not_inst,north,direct,0
ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,416500,324.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4860.0,CRIF,504,EXP,45-54,to_inst,south,direct,0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6480.0,CIB,853,EXP,65-74,not_inst,north,direct,0
cf,,nopre,type1,p3,l1,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,2U,3240.0,EXP,713,CIB,65-74,to_inst,south,direct,0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,CRIF,738,CIB,55-64,to_inst,north,direct,0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3660.0,CIB,616,CIB,35-44,to_inst,south,direct,0
